,tweet_id,text,task1,task2,ID
3013,1.1300352599306281e+18,"That was a rather odd question. However, who were they to deny the offer of a cookie? And so, Adam took one and bit… https://t.co/Hu14OZBvSC",NOT,NONE,hasoc_2020_en_80
3015,1.1270907117221683e+18,"You have to understand our previous president was an illegal intruder from Kenya. He was born in Nairobi, Kenya. Hi… https://t.co/TzByHqMsoX",NOT,NONE,hasoc_2020_en_1635
3016,1.1269119588575192e+18,"Ok but all you ugly racist idiots need to stop. My god no one asked for you opinion, much less is it needed. If you… https://t.co/XBae5w7jxt",NOT,NONE,hasoc_2020_en_1324
3022,1.1237898741616845e+18,i’m stupid i’m stupid i’m stupid i’m stupid i’m stupid i’m stupid i’m stupid i’m stupid i’m stupid i’m stupid i’m s… https://t.co/GtSM8knILj,NOT,NONE,hasoc_2020_en_2325
3024,1.1300030015176253e+18,@gonzalezgabbiee She's really look like Jack omggg so cuteee😭😭😭,NOT,NONE,hasoc_2020_en_3233
3026,1.1268407102196736e+18,"RT @Gedio10: *Shatta wale used less money  to shoot a video lyk “My Level”
Den BOOM! Dis video started Dominatin the international platform…",NOT,NONE,hasoc_2020_en_4524
3027,1.127084843878232e+18,I’m so sick of stuff like this,NOT,NONE,hasoc_2020_en_3657
3031,1.1301563243172739e+18,@catgirlsbot If she had the Tesseract to begin with I don't think Thanos ever would have taken it and formed The Infinity Gauntlet &gt;^-^&lt;,NOT,NONE,hasoc_2020_en_527
3032,1.1301233612736799e+18,"May 19, 2019 at 10:46PM https://t.co/opB2F1QQtw",NOT,NONE,hasoc_2020_en_336
3034,1.12709030066774e+18,"RT @katie_banner: My dads gone away for two weeks to Mexico, it was always his and my mums ‘happy place’ before she passed away. He’s just…",NOT,NONE,hasoc_2020_en_4119
3035,1.1302805679987016e+18,"I always joke that I'm okay with this character dying and purposely put him in stupid, dangerous scenarios that cou… https://t.co/GcCBfZ65cN",NOT,NONE,hasoc_2020_en_4441
3040,1.1270548545961984e+18,RT @karlaxsvm: no school but no one to spend today w 😡,NOT,NONE,hasoc_2020_en_791
3042,1.1302314652480799e+18,"RT @sooijimochi_: Let's clear the search bar's!!!!!
I am sick this look 😭😭
Please Help RT!

Jhope cute
Jhope handsome
Jhope BTS forever
Jho…",NOT,NONE,hasoc_2020_en_2314
3045,1.1268554616036147e+18,"RT @dbongino: Richard Burr is not a Republican.
He registers as one, and he runs for office as one, but the reality is that he’s nothing mo…",NOT,NONE,hasoc_2020_en_3378
3047,1.1235638053703434e+18,"TROYE IS HAVING A BLOOM TOUR IN MANILA AND I CAN'T GO, NOOOOOO MY CHANCE TO SEE HIM IS RUINED.

#BloomTourMNL 😭😭😭",NOT,NONE,hasoc_2020_en_3898
3048,1.1237628796085697e+18,"RT @DenisHolton: Ma: “come in and show your father what you just bought”

Da: https://t.co/dfjvf8Gu3t",NOT,NONE,hasoc_2020_en_1774
3050,1.1237366190880563e+18,I think the plan is to respond so late that they CAN’T do anything about it (office politics) and while the office… https://t.co/ftOOaBuLBm,NOT,NONE,hasoc_2020_en_1462
3051,1.1301264692571544e+18,@britishrogues She's gorgeous,NOT,NONE,hasoc_2020_en_4681
3053,1.123607539361493e+18,"RT @OverlordEXO: List Down All EXO-Related Or Words (From Dictionary) That Starts With Letter ""E""

1 REPLY = 1 VOTE

#BBMAsTopSocial EXO @w…",NOT,NONE,hasoc_2020_en_3742
3055,1.1236147158364529e+18,"RT @HoarseWisperer: MSNBC cuts in.

Nicole Wallace: “I’m not going to dance around this. He’s lying.”

I’m flipping to uninterrupted covera…",NOT,NONE,hasoc_2020_en_1702
3057,1.12349953606264e+18,The main thing I want to know from #LuciferSeason4 is if Chloe runs away from Lucifer like he’s always feared her t… https://t.co/T84UHiRJ9o,NOT,NONE,hasoc_2020_en_4419
3060,1.1268819989607136e+18,"@OurAbsoluteBern Ugh, can he get any more pretentious?",NOT,NONE,hasoc_2020_en_822
3061,1.126816848807383e+18,"RT @dylanmsmitty: So...Republicans want the government to control women’s bodies but don’t want to control guns that kill children?
Does th…",NOT,NONE,hasoc_2020_en_2278
3063,1.1237795310080408e+18,RT @Idgafitri: My boss still calls his wife “baby” “my love” “sayang” everytime he calls her even after having 2 kids. Plus he calls his wi…,NOT,NONE,hasoc_2020_en_4392
3065,1.1235466045338788e+18,My mother nowwwww threaten to kick me out because SHE left a cup and a plate in the sink for 2 days and I didn't wa… https://t.co/oRtbKqhaE2,NOT,NONE,hasoc_2020_en_1739
3066,1.1268733167514788e+18,@mattymidland @my_trains @BurnthwaiteJun1 Forgot you had them in the office... and I checked office a number of times before sending 😆😂🤣😂🤣,NOT,NONE,hasoc_2020_en_4486
3067,1.1237213224445421e+18,"RT @lgbtseokie: ah shit here we go again
#BTSOnE https://t.co/JqubH5YVGv",NOT,NONE,hasoc_2020_en_3184
3073,1.1236375328334111e+18,@realDonaldTrump @WhiteHouse @foxandfriends The United States wants a strong leader like President Trum! Those who… https://t.co/CCCkw1qxMU,NOT,NONE,hasoc_2020_en_2452
3076,1.1235446667694816e+18,"@drumscup how i wish i could,, its been 2 days since she's been away",NOT,NONE,hasoc_2020_en_5094
3077,1.1269707378379201e+18,"Well... Everyone's getting it on and planning their weddings now so.

[Will fade away. Again.]",NOT,NONE,hasoc_2020_en_2768
3078,1.130269285287252e+18,"@21MarvelousMarv @IngrahamAngle No, he’s definitely “left”",NOT,NONE,hasoc_2020_en_5150
3079,1.1300942024637194e+18,"nd Jesus said, “Father, forgive them, for they know not what they do.”",NOT,NONE,hasoc_2020_en_3057
3081,1.1300241660050596e+18,"RT @adewalepresh: Hey bro, Hey sis. Whatever you’re going through, God is not blind. He is only patient.

Relax, I’m sure he’s got you 🙏🏾",NOT,NONE,hasoc_2020_en_4355
3082,1.1270487392926351e+18,@sexysportsfan @DylanJacksonNBA doesn’t look like he’s in need of much saving,NOT,NONE,hasoc_2020_en_1953
3087,1.1236874744154399e+18,"Under then angel, with flowers on his head and hand. With a ring on each other’s hand, they exchanged their vows an… https://t.co/AEqARmn5mw",NOT,NONE,hasoc_2020_en_2548
3088,1.1236912367187763e+18,RT @1061BLI: #BTSFAM! You're not gonna want to miss this. @bts_bighit couldn't wait to get a word in on the #BBMAs Red Carpet! 😉 Miguel &amp; H…,NOT,NONE,hasoc_2020_en_922
3089,1.1237784320794746e+18,RT @connorhannigan2: When you don’t want to go to work but you need money https://t.co/mL1vF6mrjh,NOT,NONE,hasoc_2020_en_4324
3090,1.130277019600728e+18,"RT @r1finesse_: when you forget to turn off your alarm and it wakes you up on a day you don’t need to get up

https://t.co/8VkBiaDHXE",NOT,NONE,hasoc_2020_en_4631
3091,1.1268321496577923e+18,You can’t tell ppl your throat hurt boyy they gone automatically assume the negative 🙄,NOT,NONE,hasoc_2020_en_2134
3092,1.1301045959659725e+18,"RT @gigglegguk: hobi pronouncing ""ich werde diesen abend nicht vergessen"" (""i will never forget this evening"" in german) in the tiniest fon…",NOT,NONE,hasoc_2020_en_1978
3094,1.1236950786717778e+18,"RT @acejordan23: Mariah: “You know, if there’s anything that you need from us, any GC buzz work you want to delegate?”

Devon: “No, no, I g…",NOT,NONE,hasoc_2020_en_2540
3095,1.1269309171283763e+18,".@atmosphere will be at @Calrootsfest in 2 weeks!

Tickets + Info: https://t.co/gzKnTjXKO4 https://t.co/8u480ZElgc",NOT,NONE,hasoc_2020_en_5372
3102,1.1302843386694697e+18,Never understood why you’d want to bust one up. #TCMParty,NOT,NONE,hasoc_2020_en_5224
3104,1.1269099288310496e+18,two yawns in a good mood for my midterm tomorrow for a class ive literally dont no work in,NOT,NONE,hasoc_2020_en_3224
3107,1.1269113968415456e+18,I thought I knew how I was gonna get out of this but now that’s gone. Idk how I can fix this.,NOT,NONE,hasoc_2020_en_1783
3110,1.1236858679803167e+18,"@Briwillsss Don’t do them then, you’re going to mess up your pretty lashes. I never really had any so I didn’t have much to lose.",NOT,NONE,hasoc_2020_en_1026
3111,1.126905751291564e+18,"RT @leilargerstein: All these horrific, insane state abortion laws are designed to go to the Kavanaugh court.  Women will probably spend th…",NOT,NONE,hasoc_2020_en_5354
3112,1.123742298146259e+18,RT @notgivenchyass: I’ve never felt so sick to my stomach while watching something. abortion is NOT murder and blatantly lying to try to ma…,NOT,NONE,hasoc_2020_en_3992
3113,1.1269290086948248e+18,I just want to go home but no everyone on this mountain apparently needs to eat. Do y’all not know how to cook your… https://t.co/gw4aGPVTcj,NOT,NONE,hasoc_2020_en_3252
3118,1.1270315049266912e+18,"RT @SKJ1SUNG: chan's playlist with woojin ep 19

jeremy zucker - comethru
ed sheeran - dive
taylor swift ft. panic! at the disco - me!
jona…",NOT,NONE,hasoc_2020_en_325
3119,1.1301941359593921e+18,"Feeds six people, the recipe said. Over size stock pot is full... we’re going to be eating jigg’s dinner for days! https://t.co/g7rZi0bFVz",NOT,NONE,hasoc_2020_en_381
3121,1.1301334317850706e+18,GUYH HELP in the vlive jimin said he thought he saw his dad at the concert but apparently his dad was seated in a t… https://t.co/b8zPZmSE6P,NOT,NONE,hasoc_2020_en_1063
3122,1.1301048853519196e+18,"RT @ReneeCarrollAZ: ☕Good Morning Patriots☕

""Let the words of my mouth and the meditation of my heart be acceptable in your sight O Lord,…",NOT,NONE,hasoc_2020_en_327
3123,1.1235426115354993e+18,@afcMedium @rehnato You’re a loser I’m afraid. Content with trash,NOT,NONE,hasoc_2020_en_4198
3124,1.1269806657765294e+18,@NoNamePat @asherjpal @SupDogsECU Same here. I live in town and lunch on the rooftop bar was awesome today.,NOT,NONE,hasoc_2020_en_3958
3125,1.1237098468455588e+18,RT @real_defender: @ChatByCC They are becoming unhinged and angry. Democrats know they will never “get” president Trump. They know they can…,NOT,NONE,hasoc_2020_en_956
3128,1.1270019057151425e+18,"Eat until you're satisfied, not until you're stuffed. #eatsmart #eathealthy #portionsize",NOT,NONE,hasoc_2020_en_3843
3129,1.1302750608566232e+18,RT @ginajoseph_: Never thought you’d be the one who causes me a lot of pain.,NOT,NONE,hasoc_2020_en_1049
3130,1.123567953511891e+18,"„You‘re the only constant in my life, you know that. Don‘t you?” #hardinscott #AfterMovie #afterpassion https://t.co/YOyfkpZQ4s",NOT,NONE,hasoc_2020_en_2362
3132,1.1303369352291736e+18,YALL EVER JUST THINK ABOUT THEM AND GET RLY UPSET https://t.co/LTKizL1ROF,NOT,NONE,hasoc_2020_en_4333
3136,1.126848801032028e+18,I texted my boss that I'm sick and he never replied??????? LOL???????,NOT,NONE,hasoc_2020_en_4741
3137,1.1267695580506194e+18,"If all of this shit goes south, a la Stephen King, do we have a way to find each other? I am not even kidding here.",NOT,NONE,hasoc_2020_en_1835
3138,1.1303157833583534e+18,RT @taestilyy: i hate when i go to touch up my makeup and jerry calls me in for a mission https://t.co/xf1QUnHxTE,NOT,NONE,hasoc_2020_en_1744
3139,1.1301031363481969e+18,Why can't we use controller on this game? i just want to get better. please tell me.,NOT,NONE,hasoc_2020_en_865
3140,1.1270812913028056e+18,everything free when i go 🌚,NOT,NONE,hasoc_2020_en_2208
3141,1.1237536563509123e+18,"I think my road rage is rubbing off on my mom bc ever since we started carpooling to work, she’s gotten waaaay more… https://t.co/xXkM6ywbjk",NOT,NONE,hasoc_2020_en_1184
3142,1.1236553292778332e+18,RT @LighskinDevil: My bio should tell you everything you need to know about me,NOT,NONE,hasoc_2020_en_620
3143,1.1235674544274719e+18,RT @trish_regan: It’s TONIGHT!!! My interview with the President of the United States TONIGHT on #TrishRegan - we’re talking #Venezuela #Bo…,NOT,NONE,hasoc_2020_en_2337
3144,1.1235462018891039e+18,Iam business  social work iam India Bangladesh chamber of commerce and industry member iam international business f… https://t.co/Ww1u4L8jJI,NOT,NONE,hasoc_2020_en_1663
3145,1.1238099648905134e+18,"Sunrise for May 2, 2019 at 06:52AM! The day's High is 54F with a Low of 45F. Current conditions are Cloudy.",NOT,NONE,hasoc_2020_en_1316
3147,1.1267900598212895e+18,RT @adamturneraf: @realDonaldTrump Thank you Mr. President !,NOT,NONE,hasoc_2020_en_2969
3148,1.1236564785088961e+18,Going to the grocery store and only buying toilet paper makes me worry people will look at me and think something i… https://t.co/FHcfTukxmG,NOT,NONE,hasoc_2020_en_5305
3152,1.1301036061101138e+18,@ailaaathefirst I rest my case https://t.co/xu2zrYdDFr,NOT,NONE,hasoc_2020_en_4176
3155,1.1302501928491992e+18,"RT @jes_chastain: My theory:
Sansa ends up on the Iron Throne
Arya becomes the hand of the Queen
Daenerys kills Jon Snow
Arya kills Daenery…",NOT,NONE,hasoc_2020_en_397
3159,1.1268088376951357e+18,@farwell_ohl Sorry to disappoint! I'll have to start putting it on business cards at this rate though.,NOT,NONE,hasoc_2020_en_3445
3160,1.1235640276475453e+18,@granvillea @lah3309 @ar15m4mid @JoeBiden @realDonaldTrump @PatriotJenn @RoxxxyGurL @southerngirl151 @MammaLon… https://t.co/S10hFL96l7,NOT,NONE,hasoc_2020_en_3279
3161,1.1269704651997715e+18,"RT @CUTEFUNNYANIMAL: 'I know you are working, but I'll be just here if you need me' https://t.co/4elIF5otjN",NOT,NONE,hasoc_2020_en_2139
3162,1.1237611389976288e+18,"RT @doyou_bangtan: Full cut of @BTS_twt receiving Top Duo/Group at the 2019 #BBMAs

https://t.co/VGRUYkmuWD",NOT,NONE,hasoc_2020_en_3397
3163,1.1269198735091137e+18,"RT @CarlHigbie: You know why @realDonaldTrump doesn’t wear glasses?????

Cause he’s got 2020!!!!!😂😂😂",NOT,NONE,hasoc_2020_en_2867
3164,1.1300722243193651e+18,2 people followed me // automatically checked by https://t.co/uaXy3vAsyx,NOT,NONE,hasoc_2020_en_1941
3165,1.1237487280142785e+18,RT @sadeadekugbe: Stop calling people derogatory words that describe people with disabilities. Some of you are nasty,NOT,NONE,hasoc_2020_en_4002
3169,1.1235142664459305e+18,"RT @JIMINSPROMlSE: you ever think about how jeon jungkook is literally good at everything, is a multi millionaire, looks like THAT, is tall…",NOT,NONE,hasoc_2020_en_2956
3171,1.1302408311332454e+18,RT @calicovkook: Yoongi owns tear we all know that god Jesus Christ I’m going die hsksbsjs #BTSxMetlifed1 https://t.co/MuZm9pkKFl,NOT,NONE,hasoc_2020_en_1190
3172,1.1301507123511214e+18,"RT @FootyHumour: Roy Keane: ''You look at Matthijs de Ligt, he’s captaining Ajax at 19 years old earning a modest wage. Meanwhile Rashford…",NOT,NONE,hasoc_2020_en_2816
3173,1.1268639466510377e+18,"RT @allkpop: NCT 127 to perform on 'Good Morning America'
https://t.co/8bXGjFZLVQ https://t.co/tes4tjMATw",NOT,NONE,hasoc_2020_en_915
3175,1.1267982261353636e+18,@ScpYulia By locking onto his energy * we get to the garage and we hop into a jeep * you might want to get your armor on,NOT,NONE,hasoc_2020_en_691
3177,1.1269128438472947e+18,"i think what this person is saying isn’t that they’re affected that you’re calling them white, like they literall…… https://t.co/Bdyik7ymBD",NOT,NONE,hasoc_2020_en_4801
3178,1.1236945040605677e+18,3 people followed me // automatically checked by https://t.co/vrjWA7Ou29,NOT,NONE,hasoc_2020_en_1210
3181,1.1302633881084435e+18,"RT @1776Stonewall: Trump couldn't be more right here. The Dems banned Fox the primaries, yet Fox goes out of their way to give the Dems thi…",NOT,NONE,hasoc_2020_en_2425
3182,1.1269807706214236e+18,"RT @ELYSIANJAE: Ahgases: Drop the comeback teaser, drop the world tour dates, DROP EVERYTHING WE ARE READY

JYP: /drops everything/

Ahgase…",NOT,NONE,hasoc_2020_en_3423
3187,1.1269451777535219e+18,"do you have that ""one"" show that you've always wanted to watch but you know will never be translated?",NOT,NONE,hasoc_2020_en_4678
3189,1.1267785129022464e+18,"RT @HYUNJINlSM: MARK DID THE CUTEST LITTLE DANCE AND JAEHYUN FOLLOWED HIM, THEYRE THE CUTEST HSJSJ #NCT127inSJ #NCT127inUSA https://t.co/Mg…",NOT,NONE,hasoc_2020_en_2880
3193,1.1237930031041005e+18,RT @pmueller14: I think the worst mom guilt I’ll always feel is that I thought my whole pregnancy that I was going to be giving my son a li…,NOT,NONE,hasoc_2020_en_4679
3194,1.1302006580977624e+18,"RT @LarrySabato: For younger readers, this is apparently a play on President Nixon's 1972 reelection slogan, ""Now More Than Ever"". It was a…",NOT,NONE,hasoc_2020_en_27
3195,1.1267898501018419e+18,RT @jenndeon: “We just voted for you!” said this awesome pint-sized supporter that I met up with on Newfoundland Dr tonight - she made my n…,NOT,NONE,hasoc_2020_en_4180
3196,1.1269732460232704e+18,@celebates I never thought of doing this but I’m beyond into it,NOT,NONE,hasoc_2020_en_4504
3197,1.1270290890034258e+18,"RT @dccc: For Washington Republicans to repeal Obamacare, they'll have to go through us 💪💪💪
https://t.co/VoiZPoJpO1",NOT,NONE,hasoc_2020_en_557
3198,1.1301945973538734e+18,"@Cute_Olodo Your not alone,I'll be thinking of you!☺️",NOT,NONE,hasoc_2020_en_4446
3199,1.1234984161836319e+18,"I don’t want to say it, but the fact that we could be playing Tranmere in the play offs no matter what happens scar… https://t.co/hbffui8Fm1",NOT,NONE,hasoc_2020_en_5105
3202,1.1236483625181266e+18,@_JustinBobby_ Did she die lol ?,NOT,NONE,hasoc_2020_en_3903
3203,1.1236214896375808e+18,TR/ST - Gone - The Destroyer — 1 (2019),NOT,NONE,hasoc_2020_en_377
3208,1.1237980362521107e+18,"RT @bugiinillusion: NU’EST - HAPPILY EVER AFTER
190502 12:40
9,969 copies (total 82,652 copies)
Surpassed 80k 🎉🎉🎉",NOT,NONE,hasoc_2020_en_1007
3211,1.1270219293014016e+18,"RT @sunkissjimiin: If you don't KNOW this movie , you're probably too young !! https://t.co/RudhoJc8rK",NOT,NONE,hasoc_2020_en_3181
3212,1.1235620983012595e+18,"Morning, #WritingCommunity and #amwriting! Why do you think fiction today has more nuanced, developed villains than it used to have?",NOT,NONE,hasoc_2020_en_3734
3213,1.1267795027581788e+18,how are you today? i hope you're doing well.,NOT,NONE,hasoc_2020_en_2776
3215,1.123645225195405e+18,"@mikunknown There’s not much in the barrel to scrape, personally I thought Maybot would have chosen Chris Grayling 😂",NOT,NONE,hasoc_2020_en_201
3220,1.1236902342717315e+18,"RT @FCBarcelona: DOUBLE STOP ON THE GOAL LINE! 🛑
DOUBLE STOP ON THE GOAL LINE! 🛑",NOT,NONE,hasoc_2020_en_1410
3221,1.1237249798692248e+18,RT @JasonScheer: I'm going to be on 1290 in 20 minutes. I expect the highest rated Tucson show of all time @ironmikeluke,NOT,NONE,hasoc_2020_en_2651
3222,1.1237836539878973e+18,RT @mchunted: scar fma commission for @axiir0! Mr Scar Sir you’re very handsome https://t.co/QTGIJHg9kc,NOT,NONE,hasoc_2020_en_1670
3224,1.127019693775016e+18,never go full heigl,NOT,NONE,hasoc_2020_en_290
3225,1.1235590112684073e+18,@RepAdamSchiff @Judy53103493 If he had nothing to hide it should've been ok but he's not innocent and we know.,NOT,NONE,hasoc_2020_en_887
3228,1.1300524272086424e+18,@TarsieroRosanna @SDLPlive They'll still get a preference from me because I'd rather have them win than a pro-leave party.,NOT,NONE,hasoc_2020_en_4013
3229,1.1269171556168947e+18,RT @hobistark: he’s fluent in english and he doesn’t even need to tell us https://t.co/1bc5HDDGiF,NOT,NONE,hasoc_2020_en_4484
3231,1.126905512216412e+18,4 people followed me // automatically checked by https://t.co/qIYsJJmhbQ,NOT,NONE,hasoc_2020_en_4216
3233,1.1270003747858432e+18,I just earned the 'Middle of the Road (Level 19)' badge on @untappd! https://t.co/j9YXfU2RhM,NOT,NONE,hasoc_2020_en_3956
3234,1.130249295251288e+18,"RT @hobismujer: big hit: yeah so you’re gonna tour next year but don’t say anything yet we’re still working on it 
bts: okay!
taes big ass…",NOT,NONE,hasoc_2020_en_4107
3235,1.1236781253328159e+18,"I'll make you trust me. And when you've told me everything I need to know, I'll kill you. -Light",NOT,NONE,hasoc_2020_en_1377
3238,1.1237897902587904e+18,"RT @lovedbyhyunjin: skz: [are handsome]

also skz: [puts spoon in their mouth] [automatically becomes more handsome]",NOT,NONE,hasoc_2020_en_5258
3239,1.127083929503187e+18,@Grimezsz hey ☢️ we all know you're drowning so don't. I'm gonna call you out and make you look dumb! (For women's equality),NOT,NONE,hasoc_2020_en_4597
3241,1.1269625673503826e+18,RT @NotSPMulvihill: This will definitely go over well in 2019. https://t.co/UgaNE77p5T,NOT,NONE,hasoc_2020_en_2740
3244,1.1237753115424643e+18,this'll never happen to me 🙃🙁,NOT,NONE,hasoc_2020_en_4259
3248,1.1236701980773336e+18,"When I come out of the exam, I don’t want anyone to come talk to me about the exam. I will literally just air you !!!",NOT,NONE,hasoc_2020_en_1198
3249,1.1302763904509377e+18,@quincyolivari You’re the man.,NOT,NONE,hasoc_2020_en_1522
3251,1.1235386311660093e+18,"May is here and so is Mental Health Awareness Month... Most of you probably don’t know that, just as most of you pr… https://t.co/qLArqsvUvt",NOT,NONE,hasoc_2020_en_2716
3252,1.1302883064936979e+18,My hangover had me in bed all damn day...Now I know I'm getting old. 👩‍🦳,NOT,NONE,hasoc_2020_en_537
3254,1.1267371402750157e+18,@cujohaze he’s literally the one that defended everyone in the village from a freaking big ass bomb??? he’s the one… https://t.co/fJFwH9MrN8,NOT,NONE,hasoc_2020_en_4883
3255,1.130092159854678e+18,RT @mkent108: My ass is small but mighty. ♥️ https://t.co/F2bkYAC2fE,NOT,NONE,hasoc_2020_en_276
3256,1.130042969036284e+18,"Tell Cersei. I want her to know it was me.'

#GOT #GOTFinale #ForTheThrone",NOT,NONE,hasoc_2020_en_3481
3257,1.1268732035052831e+18,I only know 1 masculine water sign that I can deal with on a good day... the rest of y'all phew.  The ghetto,NOT,NONE,hasoc_2020_en_827
3260,1.1235128194151136e+18,"RT @xCeleste___: DO NOT START LINING UP FOR BBMAS!! THIS IS NOT A CONCERT!!
ESP people in pit/seatfillers.
People are starting to line up a…",NOT,NONE,hasoc_2020_en_4538
3262,1.1270517172820787e+18,It’s not appropriate to call Rudy Giuliani a traitor because that would assume he’s coherent when he speaks.,NOT,NONE,hasoc_2020_en_139
3265,1.1237744600735213e+18,"RT @krizless: father and son 🍪

#BBMAsTopSocial BTS @BTS_twt https://t.co/lECWcVnl6i",NOT,NONE,hasoc_2020_en_3654
3267,1.1267592945887107e+18,"RT @OdirileSOuL: Leteng you don't respect yourselves, you think you're worth:
• an RDP house the size of toilet
• slave wages &amp; wages lower…",NOT,NONE,hasoc_2020_en_2866
3268,1.1301480195701842e+18,"RT @Mikey_Oldfield: . @MileyCyrus my friends are getting married 20 mins away from Glastonbury on the 29th June, you’re only round the corn…",NOT,NONE,hasoc_2020_en_913
3271,1.1236853185473779e+18,RT @weedmaps: the frostiest #nug you ever did see❄️ those white trichomes make cannabinoids like #thca and #terpenes so they're the real GO…,NOT,NONE,hasoc_2020_en_2317
3272,1.1301594784464077e+18,"@JaclynHStrauss Mine has done fine, better than I anticipated. The next in the series will be a bit longer but I'm… https://t.co/OeZBo4dHoR",NOT,NONE,hasoc_2020_en_1958
3273,1.1235977666331197e+18,"RT @tvrget_: ah, so you’re a peado, got it https://t.co/A0iTuqZgTc",NOT,NONE,hasoc_2020_en_3939
3274,1.1237893205009368e+18,"RT @SerieTV46: Congrats to #BTS for winning Top Duo/Group at the 2019 Billboard Music Awards #BBMAS 👏👏🎉🎉

Fucking proud of them! 👑👑. https:…",NOT,NONE,hasoc_2020_en_232
3277,1.1234929090373101e+18,"RT @ThalaFCTeam: Go With This Same Birthday Tag AJITHians..🎊

Our Mission is Not Yet Over..!

#HBDIconicThalaAJITH https://t.co/Myvv99iuui",NOT,NONE,hasoc_2020_en_5332
3278,1.1300736881229043e+18,"RT @unspokentext: I don’t know what’s harder, letting go or just being okay with it.",NOT,NONE,hasoc_2020_en_4823
3281,1.1236658527616287e+18,"The Cannibal of Münsterberg

Karle Denke murdered and cannibalized at least 42 people, mostly villagers, between 19… https://t.co/5Q8vS3QNnb",NOT,NONE,hasoc_2020_en_2086
3283,1.1268161567850208e+18,"RT @Winelady19aolc1: @JoeConchaTV Now, we judge Nap to go. There plenty dems in the crowded line up.",NOT,NONE,hasoc_2020_en_4802
3284,1.1270260984732467e+18,The People who are crazy enough to think they can #change the #world are the ones who do - Steve Jobs… https://t.co/8N9nJ33VRv,NOT,NONE,hasoc_2020_en_4675
3285,1.1237390433873304e+18,@nearlyxhappier thank you father https://t.co/scBA0zsldz,NOT,NONE,hasoc_2020_en_1750
3286,1.1236897393480088e+18,Need some for WW2 $8s with Tarzan Intechs Cruce Unrational and Sammy,NOT,NONE,hasoc_2020_en_5160
3287,1.1236616962273198e+18,"@clowncursed Wander quickly for a little while. In our world, everything shall try boast to not welcome, if I vague… https://t.co/96En0JTByw",NOT,NONE,hasoc_2020_en_4562
3289,1.1237845893176813e+18,Very trash like.,NOT,NONE,hasoc_2020_en_2905
3290,1.1237002251079885e+18,"RT @EPLBible: Valverde: ”Do you know what you have to do?”

Alena: “No”

Valverde: “Me neither, tell Messi I said hi.” https://t.co/gV4mqQ3…",NOT,NONE,hasoc_2020_en_3125
3291,1.1302570631105372e+18,"@easierharry @SarahBaska ""YOU’RE DRINKING CUM POWDER?!""

""he’s just a ball of hatred...""",NOT,NONE,hasoc_2020_en_766
3292,1.1234816557448356e+18,RT @RiverCityLabs: Come and work from our space for free this Friday 3 May at #RCL Open House. Take a tour of the space followed by morning…,NOT,NONE,hasoc_2020_en_3570
3295,1.130128943913345e+18,RT @rfrass: And then when you’re drunk you’re like “I know sober me would be so mad for spending this money but IDK WHYY I’ll be fine!!!” T…,NOT,NONE,hasoc_2020_en_2624
3297,1.1301670197756928e+18,@charliekirk11 What amazing president? The only thi g amazing about Trump is his ability to tell so many lies. That is amazing!,NOT,NONE,hasoc_2020_en_4412
3300,1.1302013627326546e+18,@1CathyMcKeown Or get a carer 🙏,NOT,NONE,hasoc_2020_en_672
3303,1.1237143221679923e+18,"RT @baesuals: ""when you're comfortable with each other"" https://t.co/Bx0NwQLL67",NOT,NONE,hasoc_2020_en_4772
3305,1.1303142314700882e+18,"RT @kingushbal: “I’ll see” = i’m not coming, never was coming, never considered it, never gave it a second thought, only remembered because…",NOT,NONE,hasoc_2020_en_5058
3306,1.1269361642109664e+18,-we’re like two peas in a metrosexual think pod.,NOT,NONE,hasoc_2020_en_4886
3308,1.1302884868363305e+18,"So you’re telling me that instead of having a blazing battle of the two queens, Cersei got buried in concrete and D… https://t.co/hgFtaeInCS",NOT,NONE,hasoc_2020_en_2571
3309,1.1236790816299992e+18,Big yeen snout pushing you into the sheets and mattress of your bed; taking deep breaths and growling softly as he… https://t.co/YtmQhzPBA4,NOT,NONE,hasoc_2020_en_2450
3312,1.1235971500746136e+18,"I hate reading, like I cant do it unless u want me to : sleep, be confused as hell and or I can die",NOT,NONE,hasoc_2020_en_2503
3314,1.1267694657801994e+18,RT @Gulzaari_: 40% less fat means 40% more chances of me getting a partner on Tinder. Bye bye acne due to fried food. #DontGetFried #GetBak…,NOT,NONE,hasoc_2020_en_287
3317,1.1270685993344778e+18,"@GOPChairwoman @realDonaldTrump You mean, Woman aren’t as stupid as the democrats think they are? Go figure!",NOT,NONE,hasoc_2020_en_195
3321,1.1236049305167708e+18,"pray for my mama her surgery is today, and pray for my unborn sister who will born in 20 mins",NOT,NONE,hasoc_2020_en_2025
3322,1.1268226327694296e+18,"RT @BestForBritain: If you're an EU citizen - you can now sign up to vote online. No additional forms to fill.

If you're a British citizen…",NOT,NONE,hasoc_2020_en_3789
3324,1.1237107444265779e+18,Damn it,NOT,NONE,hasoc_2020_en_1894
3326,1.1269729398475201e+18,RT @Mitchellford91: My dad once told me “keep her stomach and flower vase full and you’ll have a lot less problems” and tbh that’s probably…,NOT,NONE,hasoc_2020_en_4006
3327,1.1237639869216072e+18,RT @russdiemon: the audacity and narcissism that some people have to think that they themselves can stop long thought out manifested realit…,NOT,NONE,hasoc_2020_en_72
